RAOPeriodOrFreq,RAOSurgeAmp,RAOSurgePhase,RAOSwayAmp,RAOSwayPhase,RAOHeaveAmp,RAOHeavePhase,RAORollAmp,RAORollPhase,RAOPitchAmp,RAOPitchPhase,RAOYawAmp,RAOYawPhase,dir
5.535,0.011,10.621,0.0,-179.652,0.048,-15.984,0.0,-173.185,0.151,-19.688,0.0,16.092,-0.0
5.38,0.007,-22.851,0.0,157.981,0.043,-43.314,0.0,-171.192,0.137,-47.545,0.0,6.857,-0.0
5.238,0.007,-79.104,0.0,141.758,0.039,-71.011,0.0,-169.792,0.125,-75.492,0.0,-12.661,-0.0
5.107,0.009,-120.237,0.0,132.052,0.035,-99.571,0.0,-169.144,0.114,-103.332,0.0,-58.798,-0.0
4.985,0.011,-144.766,0.0,126.465,0.031,-129.126,0.0,-174.18,0.104,-131.383,0.0,-87.521,-0.0
4.872,0.011,-164.869,0.0,120.09,0.029,-158.569,0.0,169.514,0.094,-160.062,0.0,-91.615,-0.0
4.767,0.011,173.984,0.0,35.564,0.027,173.02,0.0,55.048,0.086,170.377,0.0,-88.285,-0.0
4.668,0.009,148.606,0.0,1.791,0.025,144.908,0.0,24.607,0.079,140.353,0.0,-87.774,-0.0
4.575,0.008,116.413,0.0,-2.987,0.023,116.008,0.0,21.391,0.075,110.87,0.0,-107.333,-0.0
4.488,0.007,78.021,0.0,-1.51,0.021,86.122,0.0,14.557,0.07,82.267,0.0,-172.949,-0.0
4.405,0.007,41.116,0.0,-11.377,0.02,55.854,0.0,7.081,0.065,53.759,0.0,162.458,-0.0
4.327,0.008,11.426,0.0,-61.074,0.018,26.033,0.0,1.097,0.06,24.448,0.0,159.755,-0.0
4.253,0.009,-12.61,0.0,-86.154,0.017,-3.266,0.0,-2.95,0.056,-5.709,0.0,144.353,-0.0
4.182,0.008,-35.088,0.0,-89.051,0.016,-32.487,0.0,3.786,0.053,-36.025,0.0,56.202,-0.0
4.115,0.007,-60.214,0.0,-93.487,0.015,-62.296,0.0,68.642,0.05,-65.92,0.0,40.785,-0.0
4.051,0.006,-92.181,0.0,114.262,0.014,-92.654,0.0,139.792,0.048,-95.27,0.0,43.7,-0.0
3.99,0.006,-130.578,0.0,117.041,0.014,-122.92,0.0,155.046,0.045,-124.512,0.0,50.636,-0.0
3.932,0.006,-166.143,0.0,123.528,0.013,-152.688,0.0,167.208,0.042,-154.224,0.0,60.333,-0.0
3.876,0.007,165.755,0.0,131.217,0.012,177.742,0.0,-175.326,0.04,175.453,0.0,139.983,-0.0
3.822,0.007,141.905,0.0,139.57,0.012,147.924,0.0,-142.535,0.038,145.111,0.0,-121.558,-0.0
3.771,0.006,117.929,0.0,152.597,0.011,117.647,0.0,-90.958,0.037,115.272,0.0,-112.359,-0.0
3.722,0.006,89.786,0.0,-163.371,0.01,87.07,0.0,-57.98,0.035,85.742,0.0,-107.703,-0.0
3.674,0.005,55.572,0.0,-75.928,0.01,56.839,0.0,-44.063,0.034,56.136,0.0,-108.838,-0.0
3.629,0.005,19.756,0.0,-55.685,0.01,27.235,0.0,-39.7,0.032,26.162,0.0,-121.75,-0.0
3.584,0.005,-11.64,0.0,-50.587,0.009,-2.2,0.0,-51.963,0.031,-4.151,0.0,-163.407,-0.0
3.542,0.005,-38.783,0.0,-50.642,0.009,-32.017,0.0,-116.468,0.03,-34.35,0.0,155.212,-0.0
3.501,0.005,-64.765,0.0,-52.571,0.009,-62.328,0.0,-143.421,0.029,-64.115,0.0,139.203,-0.0
3.461,0.005,-92.274,0.0,-53.767,0.008,-92.821,0.0,-143.172,0.028,-93.617,0.0,122.55,-0.0
3.423,0.004,-122.476,0.0,-48.787,0.008,-123.01,0.0,-134.109,0.026,-123.273,0.0,46.973,-0.0
3.386,0.004,-154.478,0.0,-3.508,0.008,-152.694,0.0,-110.986,0.025,-153.293,0.0,3.979,-0.0
3.35,0.004,173.722,0.0,74.906,0.007,177.898,0.0,-40.566,0.025,176.516,0.0,0.412,-0.0
3.315,0.004,143.14,0.0,90.731,0.007,148.331,0.0,9.867,0.024,146.462,0.0,5.637,-0.0
3.282,0.004,113.652,0.0,97.594,0.007,118.312,0.0,30.788,0.023,116.721,0.0,16.615,-0.0
3.249,0.004,84.998,0.0,104.505,0.007,88.057,0.0,46.47,0.022,87.165,0.0,36.477,-0.0
3.217,0.004,56.844,0.0,114.334,0.006,57.938,0.0,64.173,0.022,57.508,0.0,79.477,-0.0
3.186,0.004,28.414,0.0,127.918,0.006,28.101,0.0,88.338,0.021,27.571,0.0,137.559,-0.0
3.156,0.004,-1.354,0.0,146.399,0.006,-1.516,0.0,118.63,0.02,-2.477,0.0,170.949,-0.0
3.127,0.003,-33.179,0.0,172.975,0.006,-31.118,0.0,148.203,0.02,-32.401,0.0,-166.935,-0.0
3.099,0.003,-65.877,0.0,-147.749,0.006,-60.868,0.0,172.485,0.019,-62.194,0.0,-146.793,-0.0
3.071,0.003,-96.744,0.0,-101.225,0.006,-90.786,0.0,-165.475,0.018,-91.931,0.0,-125.506,-0.0
3.045,0.004,-124.641,0.0,-64.228,0.005,-120.792,0.0,-139.551,0.018,-121.716,0.0,-101.943,-0.0
3.018,0.003,-151.022,0.0,-37.983,0.005,-150.835,0.0,-106.102,0.017,-151.581,0.0,-75.873,-0.0
2.993,0.003,-178.567,0.0,-17.971,0.005,179.178,0.0,-73.766,0.017,178.539,0.0,-46.497,-0.0
2.968,0.003,150.234,0.0,-1.579,0.005,149.382,0.0,-52.034,0.016,148.667,0.0,-10.839,-0.0
2.944,0.003,115.894,0.0,12.775,0.005,119.733,0.0,-38.83,0.016,118.754,0.0,31.563,-0.0
2.92,0.003,83.087,0.0,26.682,0.005,90.03,0.0,-30.529,0.015,88.808,0.0,68.747,-0.0
2.897,0.003,54.605,0.0,43.616,0.004,60.077,0.0,-24.665,0.015,58.903,0.0,93.961,-0.0
2.874,0.003,28.724,0.0,77.797,0.004,29.852,0.0,152.174,0.015,29.079,0.0,111.174,-0.0
2.852,0.003,2.103,0.0,154.815,0.004,-0.356,0.0,155.122,0.014,-0.743,0.0,124.241,-0.0
2.831,0.003,-28.291,0.0,-167.591,0.004,-30.291,0.0,153.926,0.014,-30.646,0.0,136.118,-0.0
2.81,0.002,-62.359,0.0,-152.433,0.004,-59.959,0.0,149.744,0.013,-60.665,0.0,151.313,-0.0
2.789,0.003,-95.543,0.0,-142.977,0.004,-89.644,0.0,140.272,0.013,-90.709,0.0,-169.477,-0.0
2.769,0.003,-124.742,0.0,-135.416,0.004,-119.646,0.0,119.931,0.013,-120.67,0.0,-83.347,-0.0
2.749,0.003,-151.453,0.0,-127.69,0.004,-149.901,0.0,84.92,0.012,-150.535,0.0,-55.972,-0.0
2.73,0.002,-178.711,0.0,-116.717,0.004,179.873,0.0,51.617,0.012,179.608,0.0,-44.938,-0.0
2.711,0.002,151.191,0.0,-87.142,0.004,149.881,0.0,30.119,0.012,149.639,0.0,-37.039,-0.0
2.693,0.002,118.642,0.0,7.098,0.003,120.079,0.0,11.532,0.012,119.581,0.0,-30.632,-0.0
2.674,0.002,86.619,0.0,38.602,0.003,90.221,0.0,-8.728,0.011,89.528,0.0,-22.028,-0.0
2.657,0.002,56.914,0.0,47.545,0.003,60.164,0.0,-38.911,0.011,59.536,0.0,-1.487,-0.0
2.639,0.002,28.536,0.0,54.577,0.003,30.019,0.0,-73.378,0.011,29.571,0.0,103.159,-0.0
2.622,0.002,-0.251,0.0,64.943,0.003,-0.077,0.0,-100.207,0.011,-0.407,0.0,137.63,-0.0
2.605,0.002,-30.304,0.0,77.757,0.003,-30.115,0.0,-116.865,0.01,-30.417,0.0,145.733,-0.0
2.589,0.002,-61.067,0.0,104.284,0.003,-60.128,0.0,-126.236,0.01,-60.446,0.0,150.778,-0.0
2.573,0.002,-91.483,0.0,169.03,0.003,-90.187,0.0,-138.718,0.01,-90.455,0.0,156.167,-0.0
2.557,0.002,-121.416,0.0,-148.619,0.003,-120.242,0.0,-158.207,0.01,-120.468,0.0,164.291,-0.0
2.541,0.002,-151.359,0.0,-138.044,0.003,-150.25,0.0,156.7,0.009,-150.53,0.0,178.838,-0.0
2.526,0.002,178.36,0.0,-129.625,0.003,179.787,0.0,92.578,0.009,179.383,0.0,-60.659,-0.0
2.511,0.002,148.179,0.0,-122.783,0.003,149.742,0.0,72.059,0.009,149.323,0.0,-40.859,-0.0
2.496,0.002,118.614,0.0,-109.012,0.003,119.588,0.0,63.484,0.009,119.335,0.0,-33.829,-0.0
2.482,0.002,89.383,0.0,-84.308,0.003,89.385,0.0,56.47,0.009,89.357,0.0,-29.867,-0.0
2.468,0.002,59.619,0.0,-7.623,0.003,59.294,0.0,56.905,0.008,59.324,0.0,-28.302,-0.0
2.454,0.002,28.774,0.0,31.19,0.003,29.363,0.0,34.677,0.008,29.211,0.0,-25.893,-0.0
2.44,0.002,-2.521,0.0,43.528,0.002,-0.547,0.0,-35.849,0.008,-0.956,0.0,-29.495,-0.0
2.426,0.002,-32.991,0.0,50.758,0.002,-30.584,0.0,-98.639,0.008,-31.064,0.0,172.327,-0.0
2.413,0.002,-62.141,0.0,54.484,0.002,-60.818,0.0,-114.521,0.008,-61.088,0.0,161.181,-0.0
2.4,0.002,-90.799,0.0,58.086,0.002,-91.139,0.0,-121.861,0.008,-91.104,0.0,161.444,-0.0
2.387,0.002,-120.318,0.0,66.358,0.002,-121.344,0.0,-130.747,0.008,-121.181,0.0,153.06,-0.0
2.374,0.002,-151.369,0.0,117.249,0.002,-151.34,0.0,-141.815,0.007,-151.356,0.0,142.972,-0.0
62.832,6.692,90.263,1.18,90.158,0.971,0.06,0.07,86.76,0.398,-92.091,0.314,-179.562,10.0
42.032,4.311,90.389,0.759,90.217,0.936,0.252,0.102,85.091,0.585,-93.17,0.308,-179.315,10.0
31.578,3.068,90.494,0.54,90.236,0.884,0.68,0.131,83.336,0.761,-94.302,0.3,-179.046,10.0
25.289,2.288,90.602,0.401,90.215,0.815,1.413,0.157,81.491,0.923,-95.446,0.289,-178.733,10.0
21.088,1.742,90.766,0.304,90.144,0.727,2.381,0.178,79.554,1.068,-96.526,0.276,-178.381,10.0
18.085,1.333,91.086,0.231,90.046,0.62,3.387,0.193,77.573,1.191,-97.384,0.259,-178.029,10.0
15.83,1.011,91.74,0.174,89.994,0.498,4.042,0.201,75.632,1.282,-97.855,0.239,-177.713,10.0
14.075,0.746,92.887,0.127,90.077,0.368,3.722,0.196,73.861,1.326,-97.873,0.217,-177.54,10.0
12.671,0.524,94.521,0.088,90.352,0.238,0.996,0.172,71.983,1.304,-97.65,0.191,-177.649,10.0
11.521,0.339,96.308,0.055,89.717,0.121,-9.928,0.107,60.474,1.202,-97.868,0.164,-178.218,10.0
10.562,0.191,97.435,0.033,81.81,0.049,-71.764,0.19,-4.967,1.026,-99.898,0.137,-179.006,10.0
9.751,0.082,96.025,0.017,96.023,0.093,-134.297,0.269,23.549,0.805,-105.965,0.107,179.965,10.0
9.049,0.013,68.623,0.005,-173.297,0.14,-147.271,0.217,29.558,0.593,-119.788,0.079,177.931,10.0
8.323,0.032,-69.46,0.015,-114.533,0.155,-156.376,0.151,22.417,0.442,-150.121,0.046,175.009,10.0
7.759,0.04,-77.427,0.02,-109.634,0.136,-169.07,0.099,5.372,0.413,-179.313,0.019,171.05,10.0
7.305,0.032,-84.957,0.02,-109.063,0.11,171.204,0.064,-25.662,0.394,159.268,0.001,37.444,10.0
6.931,0.02,-93.056,0.017,-108.797,0.091,145.783,0.053,-68.509,0.352,139.923,0.014,-8.617,10.0
6.614,0.008,-98.448,0.012,-107.655,0.08,118.913,0.056,-101.355,0.299,119.074,0.021,-15.802,10.0
6.342,0.002,35.352,0.007,-103.806,0.073,93.175,0.056,-124.703,0.25,95.547,0.024,-22.373,10.0
6.105,0.009,45.801,0.003,-80.588,0.066,68.293,0.049,-147.454,0.211,69.574,0.024,-27.684,10.0
5.894,0.013,36.466,0.003,6.567,0.059,43.175,0.041,-174.602,0.184,42.281,0.021,-31.692,10.0
5.706,0.014,23.96,0.005,26.691,0.052,17.272,0.034,150.431,0.164,14.804,0.016,-34.164,10.0
5.535,0.012,7.424,0.007,32.302,0.047,-9.362,0.034,111.568,0.147,-12.62,0.01,-31.359,10.0
5.38,0.009,-17.426,0.008,37.279,0.042,-36.428,0.038,80.691,0.132,-40.268,0.004,-1.533,10.0
5.238,0.007,-57.289,0.007,44.73,0.038,-63.732,0.04,57.828,0.12,-68.113,0.005,80.399,10.0
5.107,0.007,-103.218,0.006,58.316,0.034,-91.587,0.038,37.618,0.11,-95.882,0.01,103.664,10.0
4.985,0.009,-137.167,0.005,83.443,0.03,-120.367,0.032,15.652,0.1,-123.688,0.014,113.447,10.0
4.872,0.01,-162.383,0.005,119.354,0.028,-149.627,0.024,-14.579,0.091,-151.788,0.015,122.365,10.0
4.767,0.01,175.109,0.005,150.921,0.026,-178.432,0.02,-59.843,0.083,179.573,0.013,134.52,10.0
4.668,0.01,152.168,0.006,173.741,0.024,153.247,0.024,-102.221,0.076,150.353,0.01,154.817,10.0
4.575,0.008,126.339,0.006,-166.275,0.022,124.92,0.029,-128.704,0.071,120.916,0.008,-169.949,10.0
4.488,0.007,95.4,0.005,-143.994,0.02,96.227,0.031,-147.208,0.066,91.818,0.008,-128.838,10.0
4.405,0.007,59.958,0.005,-116.256,0.019,66.991,0.027,-164.767,0.062,63.172,0.01,-100.673,10.0
4.327,0.007,25.453,0.004,-85.042,0.017,37.284,0.02,170.716,0.058,34.652,0.011,-81.225,10.0
4.253,0.007,-4.374,0.004,-57.169,0.016,7.489,0.015,127.701,0.053,5.8,0.01,-63.308,10.0
4.182,0.007,-30.718,0.005,-34.65,0.015,-21.8,0.017,78.861,0.05,-23.604,0.008,-41.512,10.0
4.115,0.007,-55.915,0.004,-14.178,0.014,-50.595,0.021,48.175,0.046,-53.507,0.006,-10.104,10.0
4.051,0.007,-81.776,0.003,9.139,0.013,-79.62,0.024,27.238,0.044,-83.37,0.006,28.592,10.0
3.99,0.006,-109.973,0.003,40.698,0.012,-109.374,0.022,7.588,0.042,-112.665,0.006,59.114,10.0
3.932,0.005,-141.78,0.002,78.47,0.012,-139.533,0.018,-17.336,0.04,-141.438,0.006,79.45,10.0
3.876,0.005,-176.199,0.003,108.275,0.011,-169.506,0.015,-52.894,0.037,-170.424,0.006,95.493,10.0
3.822,0.005,150.858,0.003,127.248,0.011,161.183,0.015,-93.439,0.035,159.895,0.004,112.734,10.0
3.771,0.006,122.318,0.002,140.438,0.01,132.312,0.017,-127.306,0.033,129.76,0.003,140.717,10.0
3.722,0.006,96.924,0.002,152.13,0.01,103.074,0.018,-154.873,0.031,99.811,0.002,-168.84,10.0
3.674,0.005,71.908,0.001,168.908,0.009,73.0,0.018,179.296,0.03,70.459,0.002,-131.485,10.0
3.629,0.005,44.513,0.001,-141.815,0.008,42.501,0.017,152.237,0.029,41.529,0.003,-117.449,10.0
3.584,0.004,12.839,0.001,-81.162,0.008,12.443,0.016,123.112,0.027,12.435,0.003,-114.769,10.0
3.542,0.004,-21.646,0.001,-67.524,0.008,-16.744,0.015,92.21,0.026,-17.296,0.002,-120.637,10.0
3.501,0.004,-54.366,0.001,-68.925,0.008,-45.464,0.015,60.212,0.024,-47.492,0.001,-136.543,10.0
3.461,0.004,-83.068,0.001,-77.561,0.007,-74.524,0.014,28.017,0.024,-77.48,0.001,-164.565,10.0
3.423,0.004,-109.191,0.001,-89.484,0.007,-104.411,0.015,-3.485,0.023,-106.831,0.0,155.996,10.0
3.386,0.004,-135.196,0.001,-100.767,0.006,-134.924,0.015,-33.076,0.022,-135.744,0.0,72.519,10.0
3.35,0.004,-163.168,0.001,-109.095,0.006,-165.179,0.015,-60.372,0.021,-164.83,0.001,13.069,10.0
3.315,0.003,165.937,0.0,-107.969,0.006,165.443,0.015,-86.949,0.02,165.553,0.001,-1.551,10.0
3.282,0.003,133.279,0.0,52.132,0.006,136.696,0.014,-115.094,0.019,135.5,0.002,-6.371,10.0
3.249,0.003,101.369,0.001,52.866,0.006,107.824,0.013,-146.342,0.018,105.531,0.002,-7.241,10.0
3.217,0.003,71.64,0.001,53.286,0.005,78.335,0.013,-179.986,0.018,76.067,0.002,-4.541,10.0
3.186,0.003,43.699,0.001,55.053,0.005,48.29,0.013,147.528,0.017,47.009,0.001,7.377,10.0
3.156,0.003,16.496,0.001,59.194,0.005,18.176,0.014,118.7,0.016,17.849,0.0,82.802,10.0
3.127,0.003,-11.014,0.001,70.025,0.005,-11.546,0.014,92.479,0.016,-11.658,0.001,140.62,10.0
3.099,0.003,-39.86,0.0,115.851,0.005,-40.826,0.013,66.266,0.015,-41.406,0.002,151.829,10.0
3.071,0.003,-70.866,0.0,-169.268,0.004,-70.002,0.012,37.575,0.014,-71.151,0.002,157.41,10.0
3.045,0.002,-103.598,0.001,-150.588,0.004,-99.297,0.012,5.334,0.014,-100.7,0.002,162.543,10.0
3.018,0.002,-135.572,0.001,-142.977,0.004,-128.735,0.012,-28.184,0.013,-130.097,0.001,170.693,10.0
2.993,0.003,-164.576,0.001,-137.148,0.004,-158.309,0.012,-59.268,0.013,-159.559,0.001,-162.957,10.0
2.968,0.003,169.138,0.001,-129.326,0.004,171.951,0.012,-87.154,0.012,170.896,0.001,-71.08,10.0
2.944,0.002,143.475,0.0,-109.618,0.004,142.09,0.012,-113.667,0.012,141.378,0.001,-43.453,10.0
2.92,0.002,115.508,0.0,-33.089,0.003,112.274,0.012,-141.212,0.011,111.938,0.002,-35.854,10.0
2.897,0.002,82.986,0.0,10.152,0.003,82.758,0.011,-171.434,0.011,82.486,0.002,-32.006,10.0
2.874,0.002,48.076,0.001,20.859,0.003,53.585,0.01,156.251,0.011,52.859,0.001,-28.767,10.0
2.852,0.002,16.434,0.001,25.589,0.003,24.48,0.011,124.399,0.01,23.062,0.001,-22.772,10.0
2.831,0.002,-10.421,0.001,29.031,0.003,-4.96,0.011,94.704,0.01,-6.683,0.0,46.638,10.0
2.81,0.002,-35.268,0.0,34.226,0.003,-34.93,0.011,66.663,0.01,-36.189,0.001,132.036,10.0
2.789,0.002,-61.762,0.0,63.818,0.003,-65.131,0.011,38.715,0.009,-65.478,0.001,136.548,10.0
2.769,0.002,-92.715,0.0,-177.006,0.003,-95.015,0.01,9.508,0.009,-94.804,0.001,136.051,10.0
2.749,0.002,-127.092,0.0,-167.738,0.003,-124.4,0.01,-21.146,0.008,-124.401,0.001,132.983,10.0
2.73,0.002,-159.532,0.0,-167.225,0.003,-153.495,0.01,-52.227,0.008,-154.296,0.001,125.648,10.0
2.711,0.002,172.27,0.0,-169.554,0.002,177.262,0.01,-82.624,0.008,175.783,0.0,98.943,10.0
2.693,0.002,145.989,0.0,-175.14,0.002,147.596,0.009,-112.071,0.008,146.096,0.0,-5.711,10.0
2.674,0.002,118.477,0.0,169.548,0.002,117.56,0.009,-141.11,0.007,116.646,0.001,-33.728,10.0
2.657,0.001,88.047,0.0,81.599,0.002,87.482,0.009,-170.364,0.007,87.31,0.001,-46.082,10.0
2.639,0.001,56.165,0.0,27.16,0.002,57.657,0.009,159.916,0.007,57.863,0.001,-58.346,10.0
2.622,0.001,25.731,0.0,12.518,0.002,28.129,0.009,129.926,0.007,28.154,0.001,-75.576,10.0
2.605,0.001,-2.875,0.0,0.531,0.002,-1.203,0.009,99.919,0.006,-1.783,0.0,-104.446,10.0
2.589,0.001,-31.518,0.0,-14.854,0.002,-30.519,0.009,69.994,0.006,-31.729,0.0,-146.096,10.0
2.573,0.001,-61.854,0.0,-38.101,0.002,-60.061,0.008,40.094,0.006,-61.497,0.0,177.422,10.0
2.557,0.001,-93.097,0.0,-72.941,0.002,-89.982,0.008,10.263,0.006,-90.984,0.0,150.742,10.0
2.541,0.001,-122.855,0.0,-110.814,0.002,-120.181,0.008,-19.372,0.005,-120.371,0.0,125.301,10.0
2.526,0.001,-150.443,0.0,-142.842,0.002,-150.33,0.008,-48.751,0.005,-149.847,0.0,95.33,10.0
2.511,0.001,-177.775,0.0,-173.47,0.002,179.959,0.008,-78.087,0.005,-179.653,0.0,62.401,10.0
2.496,0.001,152.311,0.0,151.581,0.001,150.73,0.008,-107.699,0.005,150.249,0.0,34.128,10.0
2.482,0.001,119.006,0.0,117.687,0.001,121.593,0.008,-137.782,0.005,120.151,0.001,12.22,10.0
2.468,0.001,85.853,0.0,93.127,0.001,92.061,0.007,-168.146,0.005,90.385,0.0,-7.707,10.0
2.454,0.001,56.63,0.0,75.991,0.001,61.801,0.007,161.799,0.004,60.926,0.0,-32.912,10.0
2.44,0.001,30.796,0.0,61.49,0.001,31.242,0.007,132.378,0.004,31.523,0.0,-76.427,10.0
2.426,0.001,5.223,0.0,41.942,0.001,1.01,0.007,103.421,0.004,1.865,0.0,-125.788,10.0
2.413,0.001,-23.822,0.0,-22.144,0.001,-28.51,0.007,74.306,0.004,-28.192,0.0,-153.234,10.0
2.4,0.001,-58.384,0.0,-90.318,0.001,-57.581,0.007,44.503,0.004,-58.508,0.001,-169.194,10.0
2.387,0.001,-93.949,0.0,-107.767,0.001,-86.883,0.007,13.992,0.004,-88.642,0.0,178.112,10.0
2.374,0.001,-124.423,0.0,-115.664,0.001,-116.875,0.007,-16.549,0.003,-118.385,0.0,163.126,10.0
62.832,6.402,90.26,2.328,90.154,0.974,0.048,0.138,86.93,0.38,-92.01,0.59,-179.584,20.0
42.032,4.137,90.379,1.503,90.208,0.941,0.226,0.202,85.356,0.56,-93.052,0.58,-179.343,20.0
31.578,2.958,90.482,1.073,90.232,0.895,0.627,0.262,83.712,0.731,-94.132,0.566,-179.079,20.0
25.289,2.22,90.586,0.802,90.212,0.832,1.29,0.316,81.984,0.891,-95.238,0.548,-178.78,20.0
21.088,1.705,90.744,0.613,90.147,0.75,2.168,0.363,80.177,1.036,-96.272,0.524,-178.435,20.0
18.085,1.32,91.06,0.471,90.059,0.651,3.075,0.4,78.349,1.163,-97.089,0.495,-178.073,20.0
15.83,1.017,91.692,0.359,90.034,0.538,3.69,0.426,76.638,1.264,-97.517,0.46,-177.742,20.0
14.075,0.769,92.818,0.268,90.17,0.415,3.521,0.436,75.295,1.325,-97.467,0.42,-177.547,20.0
12.671,0.559,94.465,0.193,90.658,0.291,1.668,0.418,74.733,1.328,-97.081,0.374,-177.623,20.0
11.521,0.381,96.392,0.127,91.295,0.173,-4.539,0.337,74.287,1.258,-96.88,0.324,-178.152,20.0
10.562,0.237,98.121,0.077,87.816,0.076,-29.406,0.249,30.588,1.114,-97.9,0.274,-179.108,20.0
9.751,0.127,99.271,0.042,94.216,0.062,-110.409,0.421,31.882,0.917,-101.579,0.22,179.689,20.0
9.049,0.05,100.241,0.012,135.239,0.112,-140.439,0.382,35.104,0.702,-110.182,0.167,177.631,20.0
8.323,0.004,-121.45,0.023,-119.701,0.145,-151.9,0.291,28.222,0.489,-131.412,0.106,174.467,20.0
7.759,0.023,-96.255,0.035,-111.628,0.14,-162.122,0.204,13.864,0.392,-160.063,0.054,170.16,20.0
7.305,0.025,-103.847,0.038,-111.038,0.118,-176.794,0.135,-10.592,0.357,174.14,0.014,155.693,20.0
6.931,0.021,-114.532,0.034,-111.642,0.095,162.978,0.101,-48.502,0.327,152.464,0.014,2.887,20.0
6.614,0.013,-126.782,0.027,-112.389,0.079,138.465,0.099,-85.232,0.288,131.891,0.031,-11.912,20.0
6.342,0.005,-141.89,0.018,-113.182,0.068,112.274,0.102,-111.457,0.247,110.416,0.039,-20.622,20.0
6.105,0.002,47.052,0.009,-111.141,0.061,86.421,0.096,-133.909,0.209,87.163,0.042,-27.654,20.0
5.894,0.008,25.138,0.003,-72.934,0.054,61.21,0.083,-157.539,0.177,61.986,0.039,-33.68,20.0
5.706,0.012,12.596,0.005,13.129,0.049,36.032,0.069,174.355,0.154,35.522,0.033,-39.276,20.0
5.535,0.014,0.58,0.009,23.601,0.043,10.346,0.06,139.387,0.135,8.663,0.025,-43.313,20.0
5.38,0.014,-12.414,0.012,26.653,0.039,-15.951,0.061,103.699,0.121,-18.295,0.015,-41.338,20.0
5.238,0.012,-28.298,0.012,29.517,0.035,-42.537,0.066,75.173,0.108,-45.576,0.006,-9.338,20.0
5.107,0.009,-51.002,0.011,35.018,0.031,-68.92,0.068,52.16,0.098,-73.165,0.008,81.063,20.0
4.985,0.006,-89.097,0.009,46.891,0.028,-95.283,0.065,31.043,0.089,-100.769,0.016,99.395,20.0
4.872,0.006,-140.121,0.007,71.263,0.025,-122.58,0.056,8.557,0.082,-128.071,0.021,106.141,20.0
4.767,0.008,-175.865,0.006,109.182,0.022,-151.391,0.044,-20.043,0.075,-154.809,0.022,112.049,20.0
4.668,0.009,161.368,0.007,140.828,0.02,179.174,0.038,-58.608,0.068,178.728,0.019,120.164,20.0
4.575,0.009,142.385,0.008,160.668,0.019,150.764,0.04,-98.31,0.061,151.371,0.014,134.3,20.0
4.488,0.009,123.041,0.008,175.974,0.018,124.022,0.046,-127.861,0.055,122.18,0.01,163.651,20.0
4.405,0.008,101.714,0.007,-167.842,0.017,97.997,0.049,-149.708,0.051,92.262,0.009,-149.518,20.0
4.327,0.006,77.178,0.005,-146.031,0.015,70.774,0.047,-169.666,0.048,63.757,0.011,-117.468,20.0
4.253,0.005,45.279,0.005,-115.315,0.013,41.233,0.039,167.179,0.046,37.038,0.013,-100.477,20.0
4.182,0.004,1.634,0.005,-83.472,0.012,10.699,0.032,136.183,0.042,10.822,0.013,-88.523,20.0
4.115,0.005,-39.425,0.005,-60.562,0.012,-17.808,0.029,97.327,0.038,-16.637,0.011,-76.61,20.0
4.051,0.006,-65.545,0.005,-44.705,0.011,-44.269,0.031,60.789,0.034,-46.102,0.007,-59.262,20.0
3.99,0.006,-83.069,0.004,-31.402,0.01,-70.781,0.034,32.603,0.032,-76.497,0.005,-25.527,20.0
3.932,0.006,-97.93,0.003,-15.9,0.009,-99.189,0.035,9.125,0.03,-105.445,0.005,20.782,20.0
3.876,0.005,-114.7,0.002,10.581,0.008,-129.759,0.033,-14.404,0.029,-132.453,0.006,47.897,20.0
3.822,0.003,-142.309,0.002,55.341,0.008,-160.229,0.03,-41.013,0.027,-159.051,0.006,60.723,20.0
3.771,0.002,164.622,0.002,89.192,0.008,171.419,0.027,-71.605,0.024,173.04,0.006,67.813,20.0
3.722,0.003,118.319,0.002,104.077,0.007,144.986,0.025,-104.374,0.022,143.254,0.004,72.838,20.0
3.674,0.004,94.748,0.002,110.191,0.007,118.64,0.025,-135.995,0.02,112.966,0.002,79.242,20.0
3.629,0.004,78.488,0.002,111.847,0.006,90.3,0.026,-165.281,0.02,83.849,0.001,110.061,20.0
3.584,0.004,62.739,0.001,110.199,0.005,59.357,0.026,166.748,0.019,56.348,0.001,-141.358,20.0
3.542,0.003,42.651,0.001,103.675,0.005,28.075,0.025,139.188,0.017,29.473,0.002,-134.461,20.0
3.501,0.002,11.177,0.0,49.76,0.005,-1.176,0.024,111.603,0.016,1.68,0.002,-141.654,20.0
3.461,0.002,-34.27,0.0,-78.199,0.005,-28.265,0.023,83.85,0.014,-27.906,0.002,-156.648,20.0
3.423,0.002,-73.156,0.001,-98.719,0.004,-54.62,0.022,55.852,0.013,-58.409,0.002,-177.143,20.0
3.386,0.002,-99.572,0.001,-116.785,0.004,-82.014,0.021,26.798,0.013,-88.072,0.002,164.053,20.0
3.35,0.002,-121.39,0.001,-131.205,0.004,-111.55,0.02,-4.082,0.012,-116.219,0.002,152.565,20.0
3.315,0.002,-143.778,0.001,-141.024,0.003,-142.622,0.019,-35.526,0.011,-143.568,0.001,148.648,20.0
3.282,0.002,-169.406,0.001,-145.862,0.003,-173.109,0.02,-65.294,0.01,-171.252,0.001,157.845,20.0
